"","Date","Renta Fija Global","High Yiled","Renta Fija EM","S&P 500","Eurostoxx 500","MSCI EM","Materias Primas"
"2377",2014-04-28,453.5662,1107.1657,296.4718,1869.43,3165.84,993.12,277.5185
"2378",2014-04-29,453.4123,1107.9228,297.6957,1878.33,3208.68,999.93,279.236
"2379",2014-04-30,454.1452,1109.5015,298.476,1883.95,3198.39,995.28,277.4815
"2380",2014-05-01,454.6565,1109.9792,299.0202,1883.68,3198.66,996.01,274.4223
"2381",2014-05-02,455.0217,1110.4245,300.0092,1881.14,3177.89,1003.39,275.2237
"2382",2014-05-05,454.9012,1110.638,299.6149,1884.66,3171.29,1001.01,275.5151
"2383",2014-05-06,455.1424,1112.7079,300.8527,1867.72,3149.79,1003.93,276.2756
"2384",2014-05-07,455.2864,1113.4321,302.2849,1878.21,3159.67,1004.5,275.0415
"2385",2014-05-08,455.8272,1113.9548,304.0959,1875.63,3204.3,1008.85,274.4326
"2386",2014-05-09,455.5079,1112.7564,302.9332,1878.48,3184.09,1006.95,273.3861
"2387",2014-05-12,455.0944,1113.7849,302.7575,1896.65,3206.97,1015.81,273.9733
"2388",2014-05-13,455.8418,1113.8235,303.8711,1897.45,3211.78,1022.44,274.4785
"2389",2014-05-14,457.0729,1114.5008,304.958,1888.53,3210.42,1032.24,275.0934
"2390",2014-05-15,457.5563,1114.2005,304.2262,1870.85,3163.22,1029.1,273.4456
"2391",2014-05-16,457.2524,1113.7491,304.4537,1877.86,3172.72,1031.95,272.3262
"2392",2014-05-19,457.0228,1114.7402,304.9977,1885.08,3169.9,1035.43,273.3039
"2393",2014-05-20,456.8795,1114.8178,303.7391,1872.83,3163.93,1029.91,273.064
"2394",2014-05-21,456.6319,1113.9907,304.8381,1888.03,3187.08,1031.66,273.1441
"2395",2014-05-22,456.4993,1114.038,306.4053,1892.49,3187.63,1041.19,273.0651
"2396",2014-05-23,456.944,1113.9035,306.5735,1900.53,3203.28,1042.92,273.2904
"2397",2014-05-26,456.9558,1113.9035,306.1222,1900.53,3240.39,1041.84,273.2904
"2398",2014-05-27,457.5545,1115.3044,304.3425,1911.91,3244.28,1032.88,271.4403
"2399",2014-05-28,458.8487,1116.0855,304.047,1909.78,3246.24,1038.23,271.4426
"2400",2014-05-29,458.7251,1117.5701,305.9456,1920.03,3244.66,1038.64,271.3341
"2401",2014-05-30,458.526,1118.8765,304.6822,1923.57,3244.6,1027.69,269.5049
"2402",2014-06-02,457.7954,1118.8589,303.5563,1924.97,3247.8,1029.5,269.8051
"2403",2014-06-03,457.0006,1118.8597,302.4711,1924.24,3241.04,1035.95,269.0134
"2404",2014-06-04,456.6838,1119.0418,301.7683,1927.88,3237.93,1031.19,268.4059
"2405",2014-06-05,457.2317,1120.5998,303.9215,1940.46,3267.05,1034.98,268.4071
"2406",2014-06-06,457.9601,1123.6432,308.1994,1949.44,3294.28,1044.93,269.268
"2407",2014-06-09,457.9302,1125.1294,307.6314,1951.27,3305.26,1048.96,269.4361
"2408",2014-06-10,457.4387,1124.7764,306.403,1950.79,3313.8,1057.59,268.4123
"2409",2014-06-11,457.3981,1124.3849,305.405,1943.89,3289.09,1056.04,267.5044
"2410",2014-06-12,457.8809,1125.0486,306.5133,1930.11,3284.28,1054.74,270.4029
"2411",2014-06-13,457.7676,1125.1041,305.7194,1936.16,3282.84,1049.14,271.4022
"2412",2014-06-16,458.042,1125.4586,304.744,1937.78,3261.42,1046.28,271.2769
"2413",2014-06-17,457.2478,1124.8563,302.7099,1941.99,3275.33,1043.53,271.1779
"2414",2014-06-18,457.7292,1125.6349,303.6232,1956.98,3279.2,1044.57,271.5954
"2415",2014-06-19,458.1445,1129.3388,306.2009,1959.48,3314.8,1049.94,274.4147
"2416",2014-06-20,457.9712,1130.1064,304.3722,1962.87,3302.36,1043.86,274.9921
"2417",2014-06-23,458.2546,1131.4739,305.8321,1962.61,3282.58,1042.33,274.1807
"2418",2014-06-24,458.6835,1131.6764,307.0041,1949.98,3284.81,1048.14,274.5596
"2419",2014-06-25,459.4657,1131.8101,307.0187,1959.53,3252.31,1041.78,275.1369
"2420",2014-06-26,460.0016,1130.9611,306.6003,1957.22,3233.19,1046.81,274.6043
"2421",2014-06-27,459.9131,1131.1924,307.4814,1960.96,3227.85,1046.18,273.6486
"2422",2014-06-30,460.0841,1131.4739,307.735,1960.23,3228.24,1050.78,271.1121
"2423",2014-07-01,459.693,1131.7161,307.4982,1973.32,3258.71,1051.39,270.3178
"2424",2014-07-02,458.7667,1131.6661,307.0976,1974.62,3252.25,1060.57,270.4294
"2425",2014-07-03,458.5689,1131.1998,306.7456,1985.44,3289.75,1062.18,270.2854
"2426",2014-07-04,458.7208,1130.8793,307.1882,1985.44,3270.47,1062.4,270.2854
"2427",2014-07-07,459.0861,1131.8834,307.5592,1977.65,3230.92,1064.33,267.1534
"2428",2014-07-08,459.8379,1132.4472,308.9052,1963.71,3184.38,1064.73,266.5539
"2429",2014-07-09,459.9407,1133.1622,309.4212,1972.83,3203.1,1060.93,264.9142
"2430",2014-07-10,460.1208,1130.681,308.9348,1964.68,3150.59,1062.37,264.0954
"2431",2014-07-11,460.4719,1130.9588,308.791,1967.57,3157.05,1058.67,262.1765
"2432",2014-07-14,460.2592,1131.5977,309.0951,1977.1,3185.86,1063.66,262.1345
"2433",2014-07-15,460.1926,1129.7852,308.5109,1973.28,3153.75,1066.35,260.7529
"2434",2014-07-16,460.4294,1128.6367,309.2675,1981.57,3202.94,1066.83,261.3375
"2435",2014-07-17,461.3694,1126.8224,308.5634,1958.12,3157.82,1062.59,261.7624
"2436",2014-07-18,461.3219,1125.1301,308.7323,1978.22,3164.21,1063.26,260.3723
"2437",2014-07-21,461.5864,1124.7808,309.1903,1973.63,3137.06,1063.26,260.5349
"2438",2014-07-22,461.572,1124.5653,310.2912,1983.53,3189.22,1074.48,259.4022
"2439",2014-07-23,461.8624,1125.9511,311.5599,1987.01,3193.13,1077.7,260.1015
"2440",2014-07-24,461.2677,1126.9866,311.202,1987.98,3220.07,1080.85,259.8856
"2441",2014-07-25,461.8695,1125.4343,310.8134,1978.34,3174.99,1078.69,260.3996
"2442",2014-07-28,461.8578,1124.6898,309.7809,1978.91,3171.55,1079.24,260.4688
"2443",2014-07-29,462.3738,1123.0565,308.8487,1969.95,3190.54,1080.54,259.0419
"2444",2014-07-30,461.2542,1122.08,306.6362,1970.07,3169.23,1078.75,258.6846
"2445",2014-07-31,461.0745,1116.5541,304.4755,1930.67,3115.51,1065.77,257.6011
"2446",2014-08-01,461.6425,1111.7423,304.7368,1925.15,3072.57,1060.13,255.9394
"2447",2014-08-04,462.027,1111.7183,303.9224,1938.99,3070.46,1069.3,257.6012
"2448",2014-08-05,461.7868,1112.2511,302.4626,1920.21,3072.2,1063.11,256.2178
"2449",2014-08-06,462.0589,1110.3311,301.361,1920.24,3050.37,1056.77,258.209
"2450",2014-08-07,462.6341,1111.3528,301.6381,1909.57,3012.88,1051.22,257.2352
"2451",2014-08-08,462.9964,1110.8821,301.9383,1931.59,3006.83,1045.51,256.4304
"2452",2014-08-11,462.8737,1113.5979,303.6574,1936.92,3047.56,1061.41,257.135
"2453",2014-08-12,462.8408,1114.5477,303.6685,1933.75,3023.77,1064.42,255.5099
"2454",2014-08-13,463.3752,1117.0295,304.5222,1946.72,3056.17,1070.87,254.2907
"2455",2014-08-14,464.0082,1119.1076,305.835,1955.18,3058.16,1072.37,253.045
"2456",2014-08-15,465.008,1120.6271,305.1775,1955.06,3033.52,1074.51,253.171
"2457",2014-08-18,464.2481,1122.1703,305.883,1971.74,3073.45,1077.07,252.0056
"2458",2014-08-19,464.3535,1122.8362,305.9174,1981.6,3091.11,1084.45,251.6999
"2459",2014-08-20,464.1788,1122.8353,304.6557,1986.51,3083.5,1085.08,252.2753
"2460",2014-08-21,464.3627,1122.6442,305.0418,1992.37,3124.56,1081.93,252.7226
"2461",2014-08-22,464.5187,1121.361,304.206,1988.4,3098.5,1083.07,252.5857
"2462",2014-08-25,464.7324,1121.8058,304.2935,1997.92,3165.47,1085.29,252.551
"2463",2014-08-26,465.5904,1122.7916,305.2966,2000.02,3197.54,1087.77,253.529
"2464",2014-08-27,466.3908,1123.5576,306.556,2000.12,3194.45,1093.74,253.7721
"2465",2014-08-28,466.6327,1123.0193,305.1702,1996.74,3164.44,1086.98,254.4083
"2466",2014-08-29,466.693,1123.0352,305.9372,2003.37,3172.63,1087.88,254.9088
"2467",2014-09-01,466.617,1122.2391,305.5627,2003.37,3175.05,1090.57,254.9088
"2468",2014-09-02,465.4992,1120.7339,303.7234,2002.28,3180.29,1086.73,252.3437
"2469",2014-09-03,465.3612,1120.4125,305.942,2000.72,3218.84,1100.98,252.0898
"2470",2014-09-04,465.1909,1116.9757,305.4405,1997.65,3277.25,1100.23,251.0805
"2471",2014-09-05,465.4617,1115.1435,305.5395,2007.71,3275.25,1096.83,251.4417
"2472",2014-09-08,465.4399,1113.7934,304.9673,2001.54,3267.54,1094.99,250.2156
"2473",2014-09-09,464.6157,1111.9708,301.472,1988.44,3245.43,1087.54,248.6697
"2474",2014-09-10,463.9707,1109.5673,300.453,1995.69,3244.16,1075.22,246.9839
"2475",2014-09-11,463.8656,1109.8136,300.5317,1997.45,3237.76,1069.43,244.9517
"2476",2014-09-12,462.9056,1109.5856,298.169,1985.54,3235.07,1061.53,244.287
"2477",2014-09-15,463.1795,1108.8106,297.3963,1984.13,3231.7,1055.78,244.4043
"2478",2014-09-16,463.1128,1107.4999,297.9039,1998.98,3221.73,1054.07,246.225
"2479",2014-09-17,463.2771,1107.9562,298.9416,2001.57,3237.44,1062.39,245.7846
"2480",2014-09-18,462.6996,1108.1986,297.3707,2011.36,3271.37,1056.37,242.6469
"2481",2014-09-19,463.6784,1108.1554,297.4721,2010.4,3273.25,1053.92,240.6344
"2482",2014-09-22,464.3,1107.8505,295.8763,1994.29,3257.48,1040.29,238.9031
"2483",2014-09-23,464.7078,1106.6066,296.3397,1982.77,3205.93,1032.79,238.8537
"2484",2014-09-24,464.5645,1104.436,296.4396,1998.3,3244.01,1035.31,240.7267
"2485",2014-09-25,465.257,1101.1974,294.8653,1965.99,3202.31,1025.63,239.825
"2486",2014-09-26,465.0512,1096.5482,292.7725,1982.85,3219.58,1023.91,240.0302
"2487",2014-09-29,465.2784,1093.5878,290.2172,1977.8,3186.95,1009.43,242.5273
"2488",2014-09-30,465.3177,1094.4261,290.3086,1972.29,3225.93,1005.33,239.0387
"2489",2014-10-01,466.7181,1094.6822,290.7341,1946.16,3195.08,996.86,238.7657
"2490",2014-10-02,466.4588,1095.3315,291.7952,1946.17,3106.42,992.53,238.0825
"2491",2014-10-03,466.2695,1094.9195,289.2138,1967.9,3133.37,997.27,237.6815
"2492",2014-10-06,466.8085,1097.8346,292.0811,1964.82,3138.67,1010.32,240.8322
"2493",2014-10-07,467.5655,1097.6432,293.1365,1935.1,3082.1,1010.86,241.385
"2494",2014-10-08,468.0431,1096.6243,292.5013,1968.89,3053.31,998.76,239.2623
"2495",2014-10-09,468.1795,1096.0509,295.3027,1928.21,3042.45,1008.33,239.3222
"2496",2014-10-10,468.2628,1089.7905,293.2773,1906.13,2991.5,989.87,238.0575
"2497",2014-10-13,468.3736,1090.1831,294.858,1874.74,2998.32,991.49,239.7416
"2498",2014-10-14,469.6185,1086.6773,294.8095,1877.7,3000.99,992.08,238.4612
"2499",2014-10-15,471.1923,1082.0661,294.938,1862.49,2892.55,982.6,235.6304
"2500",2014-10-16,469.5341,1081.2589,292.9472,1862.76,2874.65,970.65,236.7328
"2501",2014-10-17,469.0916,1090.7717,295.0838,1886.76,2962.24,976.76,236.5288
"2502",2014-10-20,469.2338,1092.6271,295.2256,1904.01,2927.3,981.5,234.8387
"2503",2014-10-21,469.198,1096.4582,296.3383,1941.28,2991.46,981.78,236.5753
"2504",2014-10-22,469.0386,1097.3564,295.3818,1927.11,3008.53,987.09,234.9348
"2505",2014-10-23,468.4401,1098.4209,294.4716,1950.82,3044.3,981.75,236.117
"2506",2014-10-24,468.5266,1099.3764,295.4446,1964.58,3030.37,984.38,234.7875
"2507",2014-10-27,468.8775,1100.724,294.0448,1961.63,2998.84,977.8,235.2978
"2508",2014-10-28,468.6826,1102.7161,296.1645,1985.05,3036.15,992.54,237.1713
"2509",2014-10-29,468.2613,1104.1387,297.07,1982.3,3022.42,1004.88,239.8217
"2510",2014-10-30,468.6108,1101.2672,297.0573,1994.65,3035.9,1007.54,237.5441
"2511",2014-10-31,468.7089,1101.094,294.8459,2018.05,3113.32,1016.07,237.1171
"2512",2014-11-03,468.4391,1100.7586,292.7721,2017.81,3082.32,1010.37,237.0895
"2513",2014-11-04,469.1612,1099.9024,292.8846,2012.1,3034.24,1007.11,234.5889
"2514",2014-11-05,468.7112,1098.8217,290.9986,2023.57,3091.54,998.44,234.2327
"2515",2014-11-06,468.4958,1097.5148,289.4585,2031.21,3102.07,991.32,235.6221
"2516",2014-11-07,469.0925,1096.787,288.8051,2031.92,3064.92,987.65,236.9964
"2517",2014-11-10,469.0103,1097.384,290.2722,2038.26,3094.6,997.66,234.7014
"2518",2014-11-11,468.8779,1097.459,288.9141,2039.68,3104.59,993.69,236.7555
"2519",2014-11-12,468.8768,1097.7532,290.7236,2038.25,3047.3,996.06,236.2851
"2520",2014-11-13,469.1471,1096.3806,289.709,2039.33,3056.8,992.72,233.5037
"2521",2014-11-14,469.6419,1094.3751,289.1174,2039.82,3059.99,990.81,235.3905
"2522",2014-11-17,469.7239,1092.4933,289.1439,2041.32,3084.79,985.88,236.5991
"2523",2014-11-18,469.5368,1091.9379,290.6693,2051.8,3120.42,988.66,235.2028
"2524",2014-11-19,469.1911,1090.6373,290.287,2048.72,3123.12,989.91,235.843
"2525",2014-11-20,469.7691,1089.4838,291.9236,2052.75,3102.21,990.1,237.4817
"2526",2014-11-21,470.4374,1090.7178,293.4222,2063.5,3194.22,1004.35,237.8803
"2527",2014-11-24,470.7616,1092.3555,293.0753,2069.41,3211.7,1011.23,236.0897
"2528",2014-11-25,471.6371,1094.0419,293.3805,2067.03,3226.15,1009.1,237.0278
"2529",2014-11-26,472.1027,1095.239,294.0802,2072.83,3226.08,1011.97,236.6239
"2530",2014-11-27,472.5717,1094.6181,293.6431,2072.83,3244.92,1012.62,236.6239
"2531",2014-11-28,473.1102,1093.0186,290.9817,2067.56,3250.93,1004.72,227.4715
"2532",2014-12-01,472.9247,1086.7428,289.1765,2053.44,3232.91,985.08,231.2015
"2533",2014-12-02,471.889,1083.0282,286.6102,2066.55,3238.35,984.49,226.6033
"2534",2014-12-03,471.9403,1082.0619,285.6577,2074.33,3247.72,985.89,225.8986
"2535",2014-12-04,472.0541,1083.8996,285.494,2071.92,3191.25,986.91,225.971
"2536",2014-12-05,471.5899,1080.2637,282.6377,2075.37,3277.38,985.68,225.9731
"2537",2014-12-08,472.2784,1077.3212,280.2775,2060.31,3247.99,976.84,222.895
"2538",2014-12-09,472.8242,1073.4401,280.706,2059.82,3162.77,965.41,225.5569
"2539",2014-12-10,473.2272,1067.94,278.8449,2026.14,3150.95,958.67,223.3121
"2540",2014-12-11,473.1409,1064.5721,276.7626,2035.33,3159.11,946.04,222.9157
"2541",2014-12-12,474.157,1059.3102,275.0094,2002.33,3067.32,938.41,223.0923
"2542",2014-12-15,473.9491,1053.1369,271.5628,1989.63,2982.9,924.06,221.0953
"2543",2014-12-16,474.4131,1046.7425,266.5613,1972.74,3049.99,909.98,218.0442
"2544",2014-12-17,474.0113,1050.1632,270.8193,2012.89,3051.99,918.15,219.2333
"2545",2014-12-18,473.5583,1060.6046,273.6978,2061.23,3153.77,935.12,218.5708
"2546",2014-12-19,473.9918,1064.0123,274.6314,2070.65,3141.28,944.6,218.8446
"2547",2014-12-22,474.4693,1066.8072,276.1178,2078.54,3154.91,957.57,215.5475
"2548",2014-12-23,473.6073,1066.5461,274.4466,2082.17,3192.47,951.95,216.7093
"2549",2014-12-24,473.6468,1067.3188,274.0016,2081.88,3184.66,951.19,213.8206
"2550",2014-12-25,473.7644,1067.3188,273.9934,2081.88,3184.66,950.61,213.8206
"2551",2014-12-26,473.8515,1067.665,274.023,2088.77,3184.66,952.53,214.4679
"2552",2014-12-29,474.7867,1068.0643,273.752,2090.57,3185.17,958.7,213.7177
"2553",2014-12-30,475.2474,1067.898,274.5472,2080.35,3135.95,954.58,213.698
"2554",2014-12-31,475.5595,1066.9474,273.7342,2058.9,3146.43,956.31,210.1242
"2555",2015-01-01,475.5595,1066.9474,273.7342,2058.9,3146.43,956.28,210.1242
"2556",2015-01-02,476.5516,1065.591,272.0745,2058.2,3139.44,953.72,209.1838
"2557",2015-01-05,477.3379,1060.5157,271.3276,2020.58,3023.14,940.69,209.2079
"2558",2015-01-06,478.8528,1055.0083,271.4672,2002.61,3007.91,934.73,209.6301
"2559",2015-01-07,478.6922,1054.9184,271.1716,2025.9,3026.79,941.18,208.5078
"2560",2015-01-08,478.22,1058.9592,274.5711,2062.14,3135.08,958.83,208.7322
"2561",2015-01-09,478.7544,1061.1578,275.8584,2044.81,3042.9,961.37,208.7037
"2562",2015-01-12,479.6028,1060.1953,274.6048,2028.26,3084.18,955.53,205.2254
"2563",2015-01-13,479.9942,1058.975,274.231,2023.03,3133.86,959.89,204.0088
"2564",2015-01-14,481.0544,1056.7023,275.687,2011.27,3089.67,955.73,206.1411
"2565",2015-01-15,481.6276,1054.7535,275.7764,1992.67,3157.36,959.97,204.8687
"2566",2015-01-16,481.3464,1052.4496,275.422,2019.42,3202.24,957.46,208.0682
"2567",2015-01-19,481.7088,1054.7905,275.4454,2019.42,3220.9,952.51,208.0682
"2568",2015-01-20,481.8742,1055.0213,275.0913,2022.55,3244.92,957.28,204.4294
"2569",2015-01-21,481.2681,1054.8981,277.6598,2032.12,3269.73,976.07,206.5402
"2570",2015-01-22,480.8621,1053.8275,279.1925,2063.15,3322.65,983.53,204.6089
"2571",2015-01-23,482.5457,1054.1234,279.1663,2051.82,3382.55,990.89,203.6881
"2572",2015-01-26,482.3949,1055.0826,278.0766,2057.09,3414.28,988.71,202.9111
"2573",2015-01-27,482.455,1057.7216,279.2508,2029.55,3372.58,989.83,204.0716
"2574",2015-01-28,483.3004,1058.1681,278.6112,2002.16,3358.96,984.65,201.9169
"2575",2015-01-29,483.0703,1057.6702,277.1395,2021.25,3371.83,973.19,198.9192
"2576",2015-01-30,484.4286,1056.8248,274.6522,1994.99,3351.44,961.61,203.1056
"2577",2015-02-02,484.5491,1058.1559,276.013,2020.85,3370.11,963.8,204.0747
"2578",2015-02-03,483.0367,1063.7298,278.1411,2050.03,3414.18,976.5,209.5008
"2579",2015-02-04,482.4941,1064.9659,276.622,2041.51,3415.53,980.82,204.6558
"2580",2015-02-05,482.4333,1066.9632,277.2271,2062.52,3408.96,982.21,206.4104
"2581",2015-02-06,481.0551,1069.0155,274.5957,2055.47,3398.16,978.57,206.7467
"2582",2015-02-09,480.8164,1069.3596,273.1872,2046.74,3347.75,972.83,208.5954
"2583",2015-02-10,479.8537,1068.9177,270.7187,2068.59,3383.13,966.83,205.687
"2584",2015-02-11,479.913,1068.2207,268.0708,2068.53,3374.14,961.21,204.6849
"2585",2015-02-12,480.3359,1071.1826,270.607,2088.48,3417.61,971.19,207.4744
"2586",2015-02-13,479.9258,1074.0931,272.8179,2096.99,3447.59,986.65,210.4196
"2587",2015-02-16,479.5563,1074.2206,272.8591,2096.99,3433.3,984.09,210.4196
"2588",2015-02-17,478.5347,1075.3965,272.2687,2100.34,3438.44,983.12,209.4333
"2589",2015-02-18,478.9495,1076.7991,271.8951,2099.68,3465.8,985.01,207.8782
"2590",2015-02-19,478.9428,1076.7712,272.2073,2097.45,3488.08,985.07,207.899
"2591",2015-02-20,479.0191,1077.0472,271.2498,2110.3,3490.53,984.42,206.9083
"2592",2015-02-23,479.8779,1077.6985,270.7557,2109.66,3519.58,983.47,204.9004
"2593",2015-02-24,480.9382,1079.4063,271.5511,2115.48,3547.1,987.89,205.374
"2594",2015-02-25,481.653,1081.6713,272.1266,2113.86,3541.78,992.8,207.0257
"2595",2015-02-26,481.5082,1081.3721,272.012,2110.74,3574.94,993.82,205.649
"2596",2015-02-27,481.5664,1083.098,270.9652,2104.5,3599,990.28,208.3382
"2597",2015-03-02,480.5562,1083.1793,269.438,2117.39,3591.09,988.26,205.213
"2598",2015-03-03,479.6109,1083.126,268.1916,2107.78,3549.11,986.2,205.6403
"2599",2015-03-04,479.3834,1080.0543,265.6636,2098.53,3583.44,976.27,205.5518
"2600",2015-03-05,479.9006,1080.054,265.5295,2101.04,3618.21,974.57,204.8341
"2601",2015-03-06,478.367,1076.3377,261.2816,2071.26,3617.62,971.23,202.9642
"2602",2015-03-09,478.9805,1074.9843,259.9444,2079.43,3610.28,959.22,202.108
"2603",2015-03-10,480.1677,1069.6528,256.5566,2044.16,3567.25,943.73,199.6741
"2604",2015-03-11,481.0419,1067.5208,257.2675,2040.24,3649.54,943.03,200.1623
"2605",2015-03-12,481.4499,1068.7449,258.5337,2065.95,3641.32,948.52,199.3914
"2606",2015-03-13,481.1382,1064.1133,254.7197,2053.4,3656.21,939.56,196.5362
"2607",2015-03-16,481.411,1063.313,255.2247,2081.19,3706.75,940.57,196.0372
"2608",2015-03-17,481.4985,1060.9812,255.8976,2074.28,3672.16,949.06,195.2978
"2609",2015-03-18,483.3792,1060.8354,256.9466,2099.5,3668.52,956.73,197.7636
"2610",2015-03-19,483.8602,1063.5914,259.0281,2089.27,3670.73,964.97,197.3638
"2611",2015-03-20,484.3806,1069.2147,262.1068,2108.1,3726.07,969.53,200.5008
"2612",2015-03-23,484.313,1072.6742,265.5081,2104.42,3699.04,975.38,201.6762
"2613",2015-03-24,484.6734,1073.4629,266.9643,2091.5,3731.35,978.25,201.4247
"2614",2015-03-25,484.4274,1076.3911,267.052,2061.05,3684.04,976.15,202.0387
"2615",2015-03-26,483.3536,1074.7468,265.1814,2056.15,3669.79,962.46,203.5242
"2616",2015-03-27,483.7924,1075.3857,263.3718,2061.02,3679.03,958.11,200.1387
"2617",2015-03-30,483.8197,1075.1003,262.3892,2086.24,3727.8,968.91,199.9826
"2618",2015-03-31,484.3258,1073.8359,262.8892,2067.89,3697.38,974.57,197.6373
"2619",2015-04-01,485.2523,1075.3205,265.1631,2059.69,3714.89,982.93,201.2091
"2620",2015-04-02,484.853,1078.7264,266.5474,2066.96,3715.27,992.86,200.7887
"2621",2015-04-03,485.3657,1078.8762,266.6362,2066.96,3715.27,994.32,200.7887
"2622",2015-04-06,484.8389,1080.6576,270.7599,2080.62,3715.27,1005.86,203.336
"2623",2015-04-07,485.0295,1083.3355,269.3689,2076.33,3768.72,1006.26,204.2035
"2624",2015-04-08,485.2649,1084.7956,270.4301,2081.9,3742.63,1021.05,199.8577
"2625",2015-04-09,484.5594,1084.4145,269.7559,2091.18,3781.79,1028.63,198.9962
"2626",2015-04-10,484.7614,1085.4751,268.7906,2102.06,3816.76,1034.59,200.3548
"2627",2015-04-13,484.9976,1085.7948,266.2408,2092.43,3828.78,1041.46,199.5275
"2628",2015-04-14,485.7881,1087.865,268.0744,2095.84,3784.53,1036.77,200.7548
"2629",2015-04-15,485.9792,1087.6409,266.7449,2106.63,3803.55,1036.87,204.3271
"2630",2015-04-16,485.8649,1089.4929,268.8431,2104.99,3751.72,1052.25,206.073
"2631",2015-04-17,486.0638,1089.5129,267.9957,2081.18,3674.05,1042.68,205.0841
"2632",2015-04-20,485.6569,1089.779,267.4945,2100.4,3718.04,1033.77,203.7682
"2633",2015-04-21,485.3207,1089.2802,267.5923,2097.29,3719.38,1042.21,202.9097
"2634",2015-04-22,484.3033,1090.139,266.6488,2107.96,3724.49,1047.61,202.7139
"2635",2015-04-23,484.4793,1092.0863,267.6909,2112.93,3697.88,1053.91,204.6717
"2636",2015-04-24,484.9851,1095.0748,268.3459,2117.69,3713.96,1060.5,204.6252
"2637",2015-04-27,484.8256,1096.3452,270.1233,2108.92,3771.45,1065.62,204.9768
"2638",2015-04-28,484.2194,1097.8549,272.0913,2114.76,3715.42,1067.01,205.5731
"2639",2015-04-29,482.2531,1099.8347,272.7893,2106.85,3617.11,1059.51,207.5923
"2640",2015-04-30,481.6179,1100.5377,270.5615,2085.51,3615.59,1047.78,208.9695
"2641",2015-05-01,480.7165,1100.5705,269.4291,2108.29,3615.59,1045.99,208.2692
"2642",2015-05-04,480.4588,1101.3886,267.8348,2114.49,3632.94,1048.2,208.8673
"2643",2015-05-05,478.3186,1100.9102,268.4217,2089.46,3546.56,1047.93,210.9468
"2644",2015-05-06,477.0385,1102.3641,269.6176,2080.15,3558.03,1040.44,210.6117
"2645",2015-05-07,477.5991,1099.5155,268.1352,2088,3556.21,1024.91,207.6756
"2646",2015-05-08,478.9269,1102.146,269.6796,2116.1,3649.48,1034.94,209.6799
"2647",2015-05-11,477.3676,1102.035,267.7013,2105.33,3624.41,1036.02,208.2616
"2648",2015-05-12,476.1952,1101.0291,267.2719,2099.12,3573.1,1029.03,210.7918
"2649",2015-05-13,475.8711,1105.1665,270.2035,2098.48,3553.42,1033.88,211.4617
"2650",2015-05-14,476.2228,1105.8558,271.5529,2121.1,3602.22,1035.8,212.4894
"2651",2015-05-15,478.2647,1108.4807,273.5974,2122.73,3573.07,1043.4,212.1902
"2652",2015-05-18,477.3289,1106.9169,272.0125,2129.2,3589.22,1040.95,211.6724
"2653",2015-05-19,477.1922,1101.8317,269.8595,2127.83,3670.52,1040.89,207.0734
