Date;IBEX;SXXP;Telefónica;BBVA;Iberdrola;Inditex
02/06/2010;9268;245.4;155.568;79.665;5.358;9.125
03/06/2010;9276.2;248.91;156.705;79.367;5.388;9.154
04/06/2010;8923.4;244.53;152.701;73.939;5.139;8.97
07/06/2010;8795.3;242.71;15.097;72.459;5.058;8.99
08/06/2010;8669.8;240.06;148.696;71.152;5;8.775
09/06/2010;8868.7;244.6;148.993;73.362;5.034;9.437
10/06/2010;9198.2;248.46;15.448;77.099;5.269;9.464
11/06/2010;9561.7;249.46;157.644;81.375;5.404;9.661
14/06/2010;9584;252.54;158.385;82.239;5.196;9.46
15/06/2010;9742;254.28;160.363;8.393;5.255;9.534
16/06/2010;9683.3;254.47;158.089;84.074;5.236;9.52
17/06/2010;9755.1;254.88;159.522;8.516;5.292;9.687
18/06/2010;9971.8;255.5;160.214;89.925;5.375;9.817
21/06/2010;10071.9;258.18;162.439;90.406;5.42;9.79
22/06/2010;10016.1;256.92;161.747;8.884;5.382;9.904
23/06/2010;9886;254.44;159.967;87.658;5.326;9.716
24/06/2010;9586.5;249.78;15.621;84.257;5.105;9.539
25/06/2010;9535;248.33;155.321;84.708;4.936;9.668
28/06/2010;9688.5;251.36;157.446;86.486;4.945;9.762
29/06/2010;9160.4;243.82;149.388;80.222;4.664;9.44
30/06/2010;9263.4;243.32;150.822;82.739;4.632;9.417
01/07/2010;9178.2;237.3;149.191;81.778;4.643;9.246
02/07/2010;9250.8;237.27;150.278;81.855;4.7;9.39
05/07/2010;9281.5;236.68;149.685;81.471;4.749;9.5
06/07/2010;9615;242.76;153.442;84.641;4.894;9.737
07/07/2010;9987.4;246.06;15.799;89.935;5.08;9.75
08/07/2010;10080.5;248.6;159.868;91.751;5.125;9.75
09/07/2010;10127.3;250.09;160.264;92.711;5.158;9.908
12/07/2010;10058.2;251.18;15.972;91.443;5.134;9.766
13/07/2010;10259.5;255.99;162.142;9.396;5.235;10.044
14/07/2010;10278.5;255.92;163.378;93.951;5.238;10.132
15/07/2010;10160.2;252.97;16.234;91.943;5.195;10.094
16/07/2010;9991.7;248.11;159.819;90.406;5.063;9.996
19/07/2010;9929.8;246.18;159.424;89.541;5.076;9.81
20/07/2010;10061.3;246.35;160.412;91.251;5.153;9.94
21/07/2010;10040.8;249.24;160.462;9.055;5.15;10.02
22/07/2010;10302.9;254.37;163.724;93.643;5.273;10.32
23/07/2010;10388.2;255.97;164.317;94.537;5.304;10.578
26/07/2010;10506.7;257.12;166.097;96.939;5.355;10.664
27/07/2010;10645;258.11;166.937;10.155;5.42;10.4
28/07/2010;10643.9;257.21;168.124;101.022;5.422;10.332
29/07/2010;10659.5;256.26;173.512;100.638;5.456;10.24
30/07/2010;10499.8;255.35;172.227;99.292;5.415;10.15
02/08/2010;10835.4;262.09;176.874;102.943;5.602;10.184
03/08/2010;10871.4;262.06;175.885;103.664;5.627;10.32
04/08/2010;10843.3;262.17;175.786;103.376;5.624;10.19
05/08/2010;10840;261.48;175.786;102.991;5.611;10.156
06/08/2010;10651.1;258.71;173.858;100.926;5.523;10.01
09/08/2010;10812.6;262.26;17.633;102.127;5.629;10.186
10/08/2010;10718.5;259.93;175.786;101.598;5.6;10.13
11/08/2010;10374.8;254.68;172.128;96.939;5.472;10.016
12/08/2010;10342.4;254.93;173.067;9.617;5.463;10.058
13/08/2010;10275.8;255.56;173.512;94.979;5.439;10.092
16/08/2010;10258.3;255.61;172.721;94.153;5.437;10.21
17/08/2010;10369.5;258.47;173.512;95.594;5.493;10.38
18/08/2010;10391;257.6;174.056;95.738;5.512;10.54
19/08/2010;10238;253.9;171.831;9.446;5.433;10.394
20/08/2010;10094.3;252.15;169.706;92.904;5.394;10.41
23/08/2010;10221.2;253.76;170.892;9.445;5.45;10.556
24/08/2010;10052.3;249.45;168.816;92.519;5.383;10.488
25/08/2010;9894;247.54;167.531;89.935;5.282;10.33
26/08/2010;10004.4;249.65;168.816;90.694;5.357;10.326
27/08/2010;10148.2;251.24;172.079;91.338;5.468;10.472
30/08/2010;10136;251.16;171.485;9.127;5.495;10.432
31/08/2010;10187;251.31;173.018;91.424;5.56;10.53
01/09/2010;10544.8;258.19;17.722;95.478;5.682;10.974
02/09/2010;10537.6;258.18;176.725;95.017;5.66;11.02
03/09/2010;10599.4;260.4;177.763;95.853;5.675;11.008
06/09/2010;10622.7;260.94;177.961;95.891;5.703;11.114
07/09/2010;10479.1;259.76;176.182;93.807;5.629;11.004
08/09/2010;10586.2;262.33;17.717;94.633;5.699;11.234
09/09/2010;10712.9;265.09;178.159;96.458;5.74;11.434
10/09/2010;10689.6;264.7;177.665;96.362;5.75;11.322
13/09/2010;10765.2;266.45;178.455;97.995;5.765;11.554
14/09/2010;10806.6;266.4;179.345;98.188;5.76;11.604
15/09/2010;10751.8;265.54;179.741;97.563;5.732;11.484
16/09/2010;10716.8;263.47;179.642;97.323;5.695;11.406
17/09/2010;10588.6;262.86;177.467;96.122;5.616;11.522
20/09/2010;10743.1;266.22;180.631;97.899;5.69;11.73
21/09/2010;10762.5;265.01;181.372;98.332;5.718;11.624
22/09/2010;10555.2;261.19;178.455;97.035;5.608;11.4
23/09/2010;10501.5;261.07;178.999;96.747;5.594;11.424
24/09/2010;10727.6;263.97;182.015;9.91;5.705;11.964
27/09/2010;10613;262.92;181.075;97.371;5.66;11.652
28/09/2010;10590.7;262.36;181.619;96.266;5.661;11.688
29/09/2010;10486.8;261.02;179.444;94.441;5.62;11.672
30/09/2010;10514.5;259.72;179.592;95.161;5.643;11.654
01/10/2010;10450.1;259.09;17.979;93.691;5.601;11.444
04/10/2010;10383;257.74;178.406;92.702;5.55;11.442
05/10/2010;10651.2;261.18;182.509;95.834;5.675;11.69
06/10/2010;10700.2;262.51;183.003;95.872;5.666;11.65
07/10/2010;10740.3;262.31;184.981;95.401;5.714;11.796
08/10/2010;10720.8;262.27;185.475;95.104;5.7;11.686
11/10/2010;10700.8;263.2;187.255;93.518;5.739;11.502
12/10/2010;10648.2;262.48;186.859;93.192;5.71;11.56
13/10/2010;10866.1;266.25;191.209;95.401;5.807;11.652
14/10/2010;10849.7;265.68;192.297;93.797;5.81;11.644
15/10/2010;10868.2;265.83;192.297;94.921;5.848;11.726
18/10/2010;10897.7;266.64;192.495;95.305;5.87;11.582
19/10/2010;10895.3;265.24;191.753;95.911;5.861;11.66
20/10/2010;10896.9;266.13;191.704;95.978;5.855;11.624
21/10/2010;10892.3;267.62;190.122;94.153;5.891;11.962
22/10/2010;10924.8;266.75;190.863;93.932;5.953;11.908
25/10/2010;10870.3;267.42;190.962;92.836;5.95;12.06
26/10/2010;10797.8;266.92;190.072;92.558;5.947;11.962
27/10/2010;10700.1;264.93;189.034;90.233;5.979;11.844
28/10/2010;10753.5;265.9;192.198;89.733;6.022;11.87
29/10/2010;10812.9;265.96;191.803;9.079;6.06;12.002
01/11/2010;10649.5;266.4;190.962;87.523;6.01;11.788
02/11/2010;10762.1;267.5;19.373;88.513;6.099;11.746
03/11/2010;10569.5;266.51;191.951;85.458;5.99;11.692
04/11/2010;10602.8;270.83;192.791;84.833;5.988;11.682
05/11/2010;10428.1;271.97;19.032;8.375;5.915;11.438
08/11/2010;10291.8;271.91;182.558;8.25;5.87;11.4
09/11/2010;10409.8;273.46;183.349;8.373;5.936;11.4
10/11/2010;10235.4;271.48;180.927;8.146;5.885;11.174
11/11/2010;10149.5;271.39;177.961;8.085;5.797;11.33
12/11/2010;10226.8;270.18;177.961;8.317;5.825;11.352
15/11/2010;10349.7;272.36;179.494;8.424;5.85;11.586
16/11/2010;10095.4;265.98;176.182;8.185;5.753;11.47
17/11/2010;10189.3;267.31;176.577;8.22;5.809;11.642
18/11/2010;10325.3;271.15;179.296;8.34;5.877;11.904
19/11/2010;10271.7;269.5;179.246;8.26;5.877;12
22/11/2010;9996.4;267.74;175.292;7.94;5.76;11.86
23/11/2010;9691.8;263.62;169.656;7.63;5.588;11.734
24/11/2010;9742.6;266.29;170.348;7.699;5.508;12.056
25/11/2010;9721.8;267.72;169.755;7.74;5.479;11.98
26/11/2010;9547.2;266.6;167.728;7.555;5.41;11.648
29/11/2010;9324.7;262.16;164.021;7.229;5.38;11.482
30/11/2010;9267.2;261.83;162.044;7.077;5.295;11.612
01/12/2010;9678.4;267.11;16.758;7.593;5.46;12.074
02/12/2010;9947.6;271.61;169.953;7.908;5.62;12.404
03/12/2010;10014.8;270.94;170.052;8.008;5.482;12.73
06/12/2010;9889.9;271.38;168.272;7.775;5.389;12.524
07/12/2010;9924.7;273.91;168.371;7.76;5.441;12.574
08/12/2010;10078.4;274.98;169.755;7.99;5.51;12.686
09/12/2010;10185.5;275.93;17.104;8.154;5.563;12.482
10/12/2010;10121.9;276.19;170.744;8.046;5.515;12.582
13/12/2010;10151.2;276.99;17.104;8.012;5.495;12.578
14/12/2010;10162.7;277.65;171.733;7.99;5.471;12.492
15/12/2010;10009.8;276.53;17.02;7.832;5.44;11.8
16/12/2010;10010.3;277.59;170.546;7.8;5.503;11.766
17/12/2010;9898.1;276.42;168.668;7.59;5.57;11.634
20/12/2010;9996.1;278.38;169.508;7.711;5.767;11.32
21/12/2010;10203.4;281.11;172.276;7.948;5.896;11.752
22/12/2010;10183.5;281.45;172.227;7.905;5.94;11.8
23/12/2010;10106.9;281.76;171.831;7.81;5.918;11.602
24/12/2010;10106.9;281.43;171.831;7.81;5.918;11.602
27/12/2010;9899;279.18;16.936;7.63;5.839;11.33
28/12/2010;9903.5;279.79;169.162;7.61;5.808;11.38
29/12/2010;9981.5;280.63;170.002;7.664;5.836;11.422
30/12/2010;9859.1;277.02;167.728;7.56;5.768;11.206
31/12/2010;9859.1;275.81;167.728;7.56;5.768;11.206
03/01/2011;9888.3;278.02;168.074;7.6;5.762;11.144
04/01/2011;9888.4;280.38;168.964;7.6;5.755;11.26
05/01/2011;9801.4;280.48;167.531;7.503;5.67;11.22
06/01/2011;9702.7;281.49;167.283;7.341;5.629;11.15
07/01/2011;9560.7;281.02;165.306;7.156;5.527;11.202
10/01/2011;9437.8;278.48;163.922;6.92;5.452;11.32
11/01/2011;9582.1;281.98;165.454;7.07;5.49;11.582
12/01/2011;10101.2;285.79;171.683;7.769;5.807;11.764
13/01/2011;10370.8;284.04;174.896;8.26;5.949;11.744
14/01/2011;10385.1;283.77;174.303;8.334;5.969;11.742
17/01/2011;10280;284.06;173.611;8.202;5.959;11.544
18/01/2011;10583.4;286.7;177.269;8.643;6.138;11.754
19/01/2011;10556.5;282.72;177.071;8.658;6.17;11.76
20/01/2011;10636.9;279.39;178.159;8.775;6.25;11.7
21/01/2011;10829.1;281.26;181.619;9.07;6.324;11.558
24/01/2011;10815.4;281.99;18.241;9.08;6.33;11.382
25/01/2011;10664.4;280.1;181.421;8.815;6.27;11.34
26/01/2011;10670.7;282.47;182.015;8.807;6.213;11.45
27/01/2011;10828.7;282.88;183.399;9.08;6.27;11.2
28/01/2011;10747;280.45;180.729;8.894;6.194;10.986
31/01/2011;10806;280.05;181.372;8.967;6.26;11.038
01/02/2011;10967.9;284.2;183.201;9.307;6.363;11.034
02/02/2011;11010.2;284.59;184.239;9.294;6.384;10.992
03/02/2011;10860.7;285;18.33;9.027;6.325;10.938
04/02/2011;10854.7;285.9;183.201;8.928;6.309;10.89
07/02/2011;10922.6;288.74;183.745;9.03;6.379;10.894
08/02/2011;10965.1;288.56;184.437;9.05;6.376;11.2
09/02/2011;10935.6;287.35;183.547;9.011;6.376;11.298
10/02/2011;10791.9;286.78;181.916;8.826;6.33;11.008
11/02/2011;10803.6;287.99;181.174;8.935;6.336;10.726
14/02/2011;10774.7;289.11;180.729;8.85;6.311;10.834
15/02/2011;10826.2;289.44;180.729;8.968;6.32;10.782
16/02/2011;11047.8;290.72;18.241;9.332;6.447;10.874
17/02/2011;11113;291.16;18.241;9.429;6.474;10.958
18/02/2011;11068.1;291.04;182.608;9.329;6.426;10.898
21/02/2011;10810.5;287.18;180.532;9.05;6.306;10.764
22/02/2011;10701.9;285.38;178.208;8.908;6.22;10.716
23/02/2011;10633.4;282.38;176.676;8.833;6.182;10.652
24/02/2011;10647.6;280.56;177.961;8.759;6.206;10.63
25/02/2011;10822.7;284.12;180.729;8.969;6.288;10.654
28/02/2011;10850.8;286.47;181.916;8.946;6.323;10.492
01/03/2011;10761.9;284.63;181.916;8.822;6.23;10.474
02/03/2011;10643.8;282.76;179.345;8.723;6.13;10.368
03/03/2011;10566.9;283.58;179.098;8.601;6.054;10.388
04/03/2011;10498.7;281.9;178.406;8.499;5.99;10.454
07/03/2011;10495.7;280.72;178.851;8.384;5.968;10.66
08/03/2011;10568.7;281.81;180.285;8.479;5.99;10.522
09/03/2011;10559.5;281.17;179.345;8.556;5.977;10.452
10/03/2011;10435.6;277.88;178.357;8.408;5.916;10.6
11/03/2011;10398.4;275.42;176.478;8.52;5.961;10.534
14/03/2011;10415.9;272.51;173.364;8.812;5.979;10.448
15/03/2011;10329.7;266.32;170.497;8.89;5.9;10.38
16/03/2011;10092.6;262.18;167.382;8.536;5.774;10.25
17/03/2011;10325.6;267.08;171.782;8.665;5.892;10.316
18/03/2011;10328.4;267.63;17.104;8.58;5.826;10.53
21/03/2011;10574.4;272.33;174.896;8.85;6.024;10.678
22/03/2011;10576.1;271.8;17.371;8.94;6.05;10.8
23/03/2011;10638;273.11;174.699;8.95;6.07;11.45
24/03/2011;10755.6;275.77;175.588;9.059;6.141;11.546
25/03/2011;10710.4;276.02;175.885;8.947;6.105;11.356
28/03/2011;10751;276.24;176.528;8.985;6.12;11.36
29/03/2011;10735;276.51;175.934;8.85;6.166;11.508
30/03/2011;10732.3;278.55;176.132;8.82;6.175;11.418
31/03/2011;10576.5;275.9;174.649;8.561;6.136;11.324
01/04/2011;10729.9;280.02;177.467;8.624;6.217;11.514
04/04/2011;10756.1;280.26;17.806;8.62;6.254;11.71
05/04/2011;10678.6;280.91;177.269;8.526;6.204;11.764
06/04/2011;10845.1;281.57;178.851;8.797;6.269;11.904
07/04/2011;10849.1;280.78;178.307;8.821;6.256;11.75
08/04/2011;10913.2;281.68;180.235;8.79;6.3;11.77
11/04/2011;10878.3;280.99;179.444;8.798;6.273;11.728
12/04/2011;10784.5;276.24;178.505;8.713;6.245;11.79
13/04/2011;10786;278.25;177.961;8.666;6.249;11.758
14/04/2011;10622.7;277.01;176.083;8.439;6.161;11.682
15/04/2011;10558.6;277.78;175.045;8.311;6.097;11.858
18/04/2011;10344.9;273.05;173.018;8.07;6;11.632
19/04/2011;10376.5;274.42;172.919;8.127;6.002;11.74
20/04/2011;10535.4;279.06;175.242;8.276;6.071;11.908
21/04/2011;10584.1;280.47;174.105;8.386;6.111;11.928
22/04/2011;10584.1;280.47;174.105;8.386;6.111;11.928
25/04/2011;10584.1;280.47;174.105;8.386;6.111;11.928
26/04/2011;10650.6;281.23;175.193;8.414;6.155;12.016
27/04/2011;10740.9;282.12;176.577;8.528;6.19;11.94
28/04/2011;10867.8;283.04;178.703;8.656;6.272;12.078
29/04/2011;10878.9;283.78;179.444;8.66;6.27;12.108
02/05/2011;10877.3;283.93;180.037;8.714;6.307;12.042
03/05/2011;10825.6;282.43;179.592;8.662;6.3;12.048
04/05/2011;10712.6;278.52;178.357;8.555;6.248;12.188
05/05/2011;10627.3;277.79;176.231;8.426;6.242;12.2
06/05/2011;10610.5;281.33;169.805;8.439;6.272;12.34
09/05/2011;10396.3;280.43;167.382;8.185;6.129;12.006
10/05/2011;10474.4;282.92;167.283;8.246;6.185;12.056
11/05/2011;10531.5;283.73;168.371;8.276;6.233;12.336
12/05/2011;10487.6;281.8;167.778;8.2;6.185;12.282
13/05/2011;10356.5;280.5;166.493;8.042;6.12;12.34
16/05/2011;10363.9;280.13;165.702;8.094;6.103;12.4
17/05/2011;10306.4;277.28;166.048;8.061;6.096;12.348
18/05/2011;10343.7;278.17;165.899;8.132;6.08;12.336
19/05/2011;10376.8;280;166.888;8.092;6.102;12.518
20/05/2011;10226.6;279.65;165.257;7.939;6.02;12.22
23/05/2011;10082.7;274.78;163.823;7.746;5.966;12.176
24/05/2011;10115.9;275.39;16.407;7.745;5.968;12.12
25/05/2011;10217.4;277.37;164.911;7.823;6.03;12.45
26/05/2011;10203.2;277.14;163.823;7.837;6.047;12.538
27/05/2011;10261.2;279.05;163.823;7.88;6.057;12.52
30/05/2011;10257.6;278.82;164.219;7.867;6.077;12.57
31/05/2011;10476;281.06;166.839;8.115;6.15;12.634
01/06/2011;10339.3;278.38;165.108;7.956;6.1;12.508
02/06/2011;10261;274.67;163.774;7.925;6.092;12.338
03/06/2011;10285.7;273.67;163.428;8.033;6.085;12.426
06/06/2011;10157.7;272.16;162.093;7.818;6.039;12.33
07/06/2011;10168.1;271.87;162.884;7.83;6.072;12.306
08/06/2011;10082.5;269.01;161.895;7.743;6.072;12.15
09/06/2011;10121.7;271.76;162.488;7.75;6.102;12.166
10/06/2011;9950.8;268.13;160.066;7.565;5.984;12.062
13/06/2011;9946.2;268.71;159.671;7.555;5.972;12.222
14/06/2011;10132.6;270.82;161.549;7.732;6.112;12.35
15/06/2011;9933.1;267.95;158.385;7.5;5.971;12.154
16/06/2011;9918.5;266.73;158.979;7.525;5.957;12.126
17/06/2011;10135.2;267.17;163.082;7.942;6.028;12.116
20/06/2011;10038.1;265.76;161.994;7.831;5.985;12.064
21/06/2011;10231.9;269.59;163.873;8.037;6.088;12.442
22/06/2011;10226.2;268.07;164.219;8.003;6.129;12.51
23/06/2011;9942.6;264.31;161.005;7.566;5.962;12.462
24/06/2011;9812.7;263.98;159.226;7.485;5.893;12.38
27/06/2011;9872.2;264.01;160.264;7.599;5.919;12.516
28/06/2011;9936.7;265.23;160.363;7.72;5.981;12.51
29/06/2011;10143.6;269.8;16.323;7.895;6.05;12.55
30/06/2011;10359.9;272.86;16.669;8.09;6.137;12.568
01/07/2011;10492;274.92;167.926;8.342;6.223;12.476
04/07/2011;10468;275.54;166.888;8.271;6.203;12.848
05/07/2011;10330.1;275.62;164.663;8.135;6.106;12.784
06/07/2011;10204.5;274.79;163.477;7.931;6.04;12.722
07/07/2011;10196.2;275.93;163.625;7.91;6.08;12.714
08/07/2011;9938.2;273.76;159.325;7.52;5.933;12.86
11/07/2011;9670.6;269.9;155.815;7.215;5.739;12.564
12/07/2011;9603.4;268.16;15.453;7.267;5.7;12.35
13/07/2011;9666.9;269.94;157.792;7.29;5.554;12.456
14/07/2011;9598.6;267.68;156.408;7.311;5.554;12.372
15/07/2011;9484.2;266.91;154.381;7.197;5.483;12.378
18/07/2011;9347.8;262.1;152.256;7.029;5.451;12.424
19/07/2011;9443.8;264.28;153.442;7.105;5.492;12.364
20/07/2011;9732.8;267.73;157.001;7.415;5.697;12.7
21/07/2011;10017.6;270.48;160.659;7.826;5.862;12.69
22/07/2011;10059.3;272.02;161.203;7.75;5.92;12.834
25/07/2011;9866.2;271.28;157.792;7.48;5.836;12.898
26/07/2011;9833.4;270.08;158.237;7.46;5.79;12.832
27/07/2011;9643.3;267.05;155.419;7.247;5.702;12.784
28/07/2011;9657;267.08;154.678;7.372;5.677;12.67
29/07/2011;9630.7;265.25;153.739;7.349;5.669;12.628
01/08/2011;9318.2;262.02;15.102;7;5.499;12.492
02/08/2011;9114.9;256.98;149.487;6.803;5.431;12.122
03/08/2011;9037.7;251.95;149.487;6.747;5.442;12.02
04/08/2011;8686.5;243.16;145.187;6.469;5.254;11.532
05/08/2011;8671.2;238.88;145.483;6.49;5.19;11.458
08/08/2011;8459.4;228.98;141.825;6.375;5.059;11.122
09/08/2011;8428.9;232.2;139.897;6.311;5.036;11.254
10/08/2011;7966;223.5;131.938;5.817;4.776;11.104
11/08/2011;8249.4;229.11;135.893;6.053;4.988;11.54
12/08/2011;8647.3;237.49;141.726;6.43;5.211;11.784
15/08/2011;8709;237.85;142.913;6.504;5.233;11.836
16/08/2011;8674.3;237.56;142.567;6.497;5.18;11.802
17/08/2011;8728.2;238.05;144.297;6.475;5.195;12.03
18/08/2011;8317.7;226.7;137.426;6.102;4.91;11.52
19/08/2011;8141.9;223.13;134.954;5.971;4.85;11.092
22/08/2011;8293.9;224.9;138.365;6.04;5.031;11.236
23/08/2011;8279.8;226.63;139.205;5.979;5.035;11.138
24/08/2011;8369.1;229.79;140.392;6.043;5.051;11.188
25/08/2011;8299.1;227.07;138.167;5.999;4.985;11.138
26/08/2011;8185.5;225.52;136.338;5.9;4.904;10.966
29/08/2011;8395;228.28;139.403;6.075;5.053;11.154
30/08/2011;8444.8;230.64;139.205;6.092;5.003;11.384
31/08/2011;8718.6;237.43;143.456;6.338;5.134;11.86
01/09/2011;8761.1;238.93;144.247;6.36;5.128;12.06
02/09/2011;8463.5;233.11;139.403;6.04;4.952;11.916
05/09/2011;8066.5;223.45;133.421;5.69;4.71;11.578
06/09/2011;7936.4;221.98;13.09;5.595;4.61;11.426
07/09/2011;8156.6;228.84;134.361;5.72;4.781;11.816
08/09/2011;8277.8;230.47;136.239;5.819;4.861;11.92
09/09/2011;7910.2;224.59;130.357;5.434;4.582;11.768
12/09/2011;7640.7;218.93;125.463;5.144;4.418;11.734
13/09/2011;7834.2;220.87;129.368;5.401;4.55;11.722
14/09/2011;8045.7;224.17;133.273;5.551;4.772;12.104
15/09/2011;8337.9;228.69;138.315;5.85;5.029;12.36
16/09/2011;8388.4;230.16;139.403;5.95;5.023;12.596
19/09/2011;8222.7;224.96;13.614;5.781;4.943;12.27
20/09/2011;8362.2;229.1;138.612;5.902;5.036;12.61
21/09/2011;8210.3;225.33;13.614;5.7;4.94;12.73
22/09/2011;7830.8;214.89;129.763;5.389;4.674;12.454
23/09/2011;7996.9;216.19;133.174;5.675;4.739;12.702
26/09/2011;8201.7;220.28;136.733;5.891;4.88;13.04
27/09/2011;8531.9;229.91;140.886;6.238;5.1;13.098
28/09/2011;8480.2;227.39;14.054;6.159;5.082;12.886
29/09/2011;8592.5;228.9;142.863;6.29;5.118;13.054
30/09/2011;8546.6;226.18;142.616;6.18;5.071;12.872
03/10/2011;8353.8;223.62;139.798;5.96;4.981;12.566
04/10/2011;8225.4;217.46;139.106;5.897;4.94;12.184
05/10/2011;8477.3;224.15;143.407;6.176;5.111;12.504
06/10/2011;8704.8;230.27;146.867;6.348;5.244;12.618
07/10/2011;8798.4;231.99;147.757;6.45;5.285;12.778
10/10/2011;8892.4;235.94;149.339;6.52;5.324;12.996
11/10/2011;8845.5;235.28;148.004;6.45;5.251;13.244
12/10/2011;9026.5;239.16;151.267;6.706;5.346;13.194
13/10/2011;8943.5;236.53;149.833;6.499;5.321;13.46
14/10/2011;8975.5;238.51;151.218;6.455;5.327;13.442
17/10/2011;8864.3;236.22;149.685;6.37;5.274;13.516
18/10/2011;8811.3;235.33;148.499;6.31;5.189;13.276
19/10/2011;8849.5;236.71;14.924;6.454;5.231;13.1
20/10/2011;8608.2;233.07;144.989;6.136;5.056;13.384
21/10/2011;8853;238.93;150.575;6.29;5.227;13.7
24/10/2011;8957.1;242.03;151.712;6.4;5.29;13.674
25/10/2011;8879.6;240.29;149.685;6.31;5.204;13.608
26/10/2011;8832.5;240.8;149.191;6.228;5.189;13.58
27/10/2011;9270.5;249.42;156.507;6.864;5.45;13.66
28/10/2011;9224.4;249;155.518;6.926;5.38;13.452
31/10/2011;8954.9;243.48;152.058;6.562;5.258;13.152
01/11/2011;8579.6;235.06;146.867;6.3;4.972;12.788
02/11/2011;8574.5;237.22;147.658;6.165;4.972;12.52
03/11/2011;8712.6;242.2;150.081;6.299;5.068;12.866
04/11/2011;8596.4;239.76;148.301;6.125;4.905;12.978
07/11/2011;8476.4;238.44;139.798;6.069;4.965;12.91
08/11/2011;8518.5;240.5;139.848;6.08;4.945;12.956
09/11/2011;8340.6;236.34;137.327;5.92;4.806;12.848
10/11/2011;8310.9;235.35;137.821;5.891;4.79;12.71
11/11/2011;8556.1;240.98;140.194;6.172;4.95;13.16
14/11/2011;8372.2;238.47;136.981;5.972;4.847;13.094
15/11/2011;8237.6;237.03;134.954;5.8;4.736;13.062
16/11/2011;8304.1;237.04;136.338;5.903;4.743;12.99
17/11/2011;8270.6;233.97;136.338;5.89;4.773;13.086
18/11/2011;8310.1;232.17;137.475;5.922;4.872;13.048
21/11/2011;8021;224.76;132.581;5.716;4.661;12.72
22/11/2011;7904.9;223.27;131.098;5.608;4.614;12.832
23/11/2011;7739.3;220.31;127.835;5.497;4.564;12.39
24/11/2011;7721.8;219.98;127.193;5.522;4.554;12.246
25/11/2011;7763.5;221.54;127.193;5.603;4.579;12
28/11/2011;8119.9;229.85;133.669;5.95;4.799;12.242
29/11/2011;8128;231.68;133.471;5.928;4.804;12.058
30/11/2011;8449.5;240.08;138.216;6.274;4.957;12.606
01/12/2011;8421;238.49;137.228;6.22;4.972;12.73
02/12/2011;8558.6;240.73;13.792;6.452;5.023;12.71
05/12/2011;8705.8;242.75;139.551;6.629;5.103;12.65
06/12/2011;8712.8;241.92;139.304;6.71;5.063;12.714
07/12/2011;8644.3;241.44;137.426;6.576;5.025;12.65
08/12/2011;8461.2;237.71;134.904;6.37;4.9;12.4
09/12/2011;8649.7;240.51;137.426;6.52;5.043;12.68
12/12/2011;8381;236.05;133.471;6.264;4.871;12.508
13/12/2011;8327.8;237.3;13.268;6.12;4.817;12.34
14/12/2011;8182;232.44;130.307;6.014;4.707;12.55
15/12/2011;8250.4;234.73;129.022;6.158;4.75;12.842
16/12/2011;8203.4;233.71;126.896;6.15;4.698;12.452
19/12/2011;8253;233.75;127.489;6.2;4.72;12.5
20/12/2011;8454.4;238.51;130.307;6.47;4.794;12.548
21/12/2011;8378.4;237.29;128.577;6.45;4.745;12.428
22/12/2011;8462.9;239.78;130.159;6.541;4.802;12.48
23/12/2011;8542.7;241.86;131.296;6.596;4.84;12.62
26/12/2011;8542.7;241.86;131.296;6.596;4.84;12.62
27/12/2011;8529.6;241.91;130.999;6.59;4.83;12.62
28/12/2011;8358.4;240.2;128.676;6.395;4.734;12.466
29/12/2011;8487.9;242.46;130.554;6.54;4.795;12.626
30/12/2011;8566.3;244.54;132.334;6.68;4.839;12.656
02/01/2012;8723.8;247.15;135.053;6.795;4.963;12.848
03/01/2012;8732.4;251.06;135.547;6.835;4.833;12.78
04/01/2012;8581.8;249.62;13.268;6.634;4.721;12.82
05/01/2012;8329.6;247.39;129.714;6.3;4.615;12.584
06/01/2012;8289.1;247.53;128.972;6.229;4.586;12.61
09/01/2012;8278.9;246.42;128.577;6.06;4.569;12.796
10/01/2012;8472.9;250.82;132.087;6.285;4.688;13.09
11/01/2012;8426.8;249.93;132.334;6.284;4.687;13.084
12/01/2012;8427;249.5;132.482;6.331;4.661;12.946
13/01/2012;8450.6;249.18;131.988;6.399;4.672;12.91
16/01/2012;8449.6;251.12;132.482;6.443;4.666;13.012
17/01/2012;8535.3;253.27;134.509;6.53;4.693;13.19
18/01/2012;8420.7;253.48;131.197;6.44;4.568;13.3
19/01/2012;8603.8;256.57;133.323;6.75;4.633;13.234
20/01/2012;8561.9;255.85;132.087;6.761;4.56;13.386
23/01/2012;8619.6;257.01;132.334;6.851;4.534;13.438
24/01/2012;8591.4;256.04;130.505;6.83;4.525;13.454
25/01/2012;8555.4;254.95;13.001;6.799;4.463;13.414
26/01/2012;8713.8;257.86;132.186;6.968;4.597;13.676
27/01/2012;8657.3;255.4;131.642;6.899;4.551;13.422
30/01/2012;8517;252.52;130.999;6.736;4.495;13.414
31/01/2012;8509.2;254.41;13.179;6.674;4.502;13.34
01/02/2012;8696.6;259.51;133.421;6.891;4.602;13.576
02/02/2012;8772.3;260.11;132.927;7.05;4.618;13.71
03/02/2012;8861.2;264.6;133.174;7.192;4.672;13.646
